id,name,type,state,total_shootings
1073,Okmulgee County Sheriff's Office,sheriff,OK,3
2138,Okmulgee Police Department,local_police,OK,1
1538,Olathe Police Department,local_police,KS,4
293,Old Bridge Police Department,local_police,NJ,3
847,Old Saybrook Police Department,local_police,CT,1
2347,Old Town Police Department,local_police,ME,1
20662,Olive Branch Police Department,local_police,MS,1
3175,Olivia Police Department,local_police,MN,1
3540,Olympia Police Department,local_police,WA,1
158,Omaha Police Department,local_police,NE,18
2751,Omak Police Department,local_police,WA,1
47,Onalaska Police Department,local_police,TX,1
2459,Oneida County Sheriff's Department,sheriff,NY,1
20706,Oneida County Sheriff's Office,sheriff,WI,1
1758,Oneida Police Department,local_police,TN,1
20715,Oneonta Police Department,local_police,AL,1
3081,Oneonta Police Department,local_police,NY,1
3056,Onondaga County Sheriff's Office,sheriff,NY,4
2583,Onslow County Sheriff's Department,sheriff,NC,3
20724,Ontario County Sheriff's Office,sheriff,NY,1
735,Ontario Police Department,local_police,CA,10
3190,Ontario Police Department,local_police,OH,1
3011,Ontario Police Department,local_police,OR,1
927,Opa Locka Police Department,local_police,FL,1
894,Opelika Police Department,local_police,AL,4
667,Opp Police Department,local_police,AL,2
2510,Orangeburg County Sheriff's Office,sheriff,SC,1
1553,Orange City Police Department,local_police,FL,1
474,Orange County Sheriff's Department,sheriff,CA,12
326,Orange County Sheriff's Office,sheriff,FL,19
1662,Orange County Sheriff's Office,sheriff,NC,2
20752,Orange County Sheriff's Office,sheriff,TX,2
2654,Orange Police Department,local_police,CA,2
2708,Orange Police Department,local_police,NJ,1
20776,Orchard Park Town Police Department,local_police,NY,1
1266,Oregon City Police Department,local_police,OR,1
980,Oregon (Ohio) Police Department,local_police,OH,1
524,Oregon State Police,state_police,OR,31
2861,Orem Police Department,local_police,UT,3
3504,Organized Crime Drug Enforcement Task Force,federal,TX,1
482,Orlando Police Department,local_police,FL,21
89,Orleans County Sheriff's Department,sheriff,NY,1
2777,Ormond Beach Police Department,local_police,FL,1
2942,Oro Valley Police Department,local_police,AZ,1
1748,Osceola County Sheriff's Department,sheriff,FL,4
20869,Osceola Police Department,local_police,AR,1
1821,Oshkosh Police Department,local_police,WI,2
466,Oswego County Sheriff's Department,sheriff,NY,1
20900,Otero County Sheriff's Office,sheriff,NM,1
20901,Othello Police Department,local_police,WA,1
2518,Otsego County Sheriff's Department,sheriff,MI,1
1536,Ottawa County Sheriff's Department,sheriff,MI,3
1604,Ottawa County Sheriff's Department,sheriff,OK,1
3443,Otter Tail County Sheriff's Office,sheriff,MN,1
1348,Ouachita Parish Sheriff's Department,sheriff,LA,5
20930,Outagamie County Sheriff's Office,sheriff,WI,1
2042,Overland Park Police Department,local_police,KS,3
1931,Overton County Sheriff's Department,sheriff,TN,2
2115,Owasso Police Department,local_police,OK,2
1938,Owen County Sheriff's Office,sheriff,IN,1
612,Owensboro Police Department,local_police,KY,3
1693,Owsley County Sheriff's Department,sheriff,KY,1
1822,Owyhee County Sheriff's Department,sheriff,ID,2
20956,Oxford County Sheriff's Office,sheriff,ME,1
1631,Oxford Police Department,local_police,AL,2
2982,Oxford Police Department,local_police,MS,2
15,Oxnard Police Department,local_police,CA,4
2655,Ozark Police Department,local_police,AL,1
2019,Ozark Police Department,local_police,AR,1
3580,Ozark Police Department,local_police,MO,2
20980,Ozaukee County Sheriff's Office,sheriff,WI,1
20987,Pacifica Police Department,local_police,CA,1
3050,Page County Sheriff's Office,sheriff,VA,1
1898,Palatka Police Department,local_police,FL,2
530,Palestine Police Department,local_police,TX,1
206,Palm Bay Police Department,local_police,FL,9
842,Palm Beach County Sheriff's Department,sheriff,FL,11
869,Palm Beach Gardens Police Department,local_police,FL,1
3209,Palmer Police Department,local_police,AK,1
1893,Palmetto Police Department,local_police,FL,2
1512,Palm Springs Police Department,local_police,CA,1
3459,Palmyra Police Department,local_police,IN,1
998,Palo Alto Police Department,local_police,CA,1
3196,Pamlico County Sheriff's Office,sheriff,NC,1
21056,Pampa Police Department,local_police,TX,1
1690,Panama City Beach Police Department,local_police,FL,2
264,Panama City Police Department,local_police,FL,1
2627,Panorama Village Police Department,local_police,TX,1
2232,Panora Police Department,local_police,IA,1
21070,Pantego Police Department,local_police,TX,1
982,Paradise Police Department,local_police,CA,1
3015,Paradise Valley Police Department,local_police,AZ,1
3603,Paragould Police Department,local_police,AR,2
1493,Paris Police Department,local_police,KY,1
2320,Paris Police Department,local_police,TX,3
1130,Park County Sheriff's Office,sheriff,CO,2
3633,Park County Sheriff’s Office,sheriff,WY,1
3193,Parke County Sheriff's Office,sheriff,IN,1
767,Parker County Sheriff's Department,sheriff,TX,3
1937,Parker Police Department,local_police,CO,1
3105,Parkersburg Police Department,local_police,WV,1
1206,Park Forest Police Department,local_police,IL,2
862,Parma Heights Police Department,local_police,OH,2
2827,Parma Police Department,local_police,OH,1
640,Parowan Police Department,local_police,UT,1
28835,Parrottsville Police Department,local_police,TN,1
2571,Pasadena Police Department,local_police,CA,7
2130,Pasadena Police Department,local_police,TX,7
2900,Pascagoula Police Department,local_police,MS,1
1491,Pasco County Sheriff's Office,sheriff,FL,11
331,Pasco Police Department,local_police,WA,5
3087,Pasquotank County Sheriff's Office,sheriff,NC,1
2822,Passaic County Sheriff's Office,sheriff,NJ,1
2396,Passaic Police Department,local_police,NJ,1
1332,Paterson Police Department,local_police,NJ,7
364,Paulding County Sheriff's Department,sheriff,GA,4
1189,Pawtucket Police Department,local_police,RI,2
3001,Payson Police Department,local_police,AZ,2
21227,Peach County Sheriff's Office,sheriff,GA,1
1733,Peachtree Police Department,local_police,GA,1
2203,Pearland Police Department,local_police,TX,3
2519,Pearl Police Department,local_police,MS,1
2492,Pearl River County Sheriff's Department,sheriff,MS,1
21241,Pecos County Sheriff's Office,sheriff,TX,1
21244,Pecos Police Department,local_police,TX,1
2401,Pelahatchie Police Department,local_police,MS,1
1968,Pell City Police Department,local_police,AL,1
2528,Pemberton Township Police Department,local_police,NJ,2
2646,Pembroke Pines Police Department,local_police,FL,2
2309,Pemiscot County Sheriff's Department,sheriff,MO,1
3305,Pender County Sheriff's Office,sheriff,NC,1
3585,Pendleton Police Department,local_police,OR,1
1710,Pendleton Police Department,local_police,SC,1
1139,Pennington County Sheriff's Department,sheriff,SD,3
28844,Pennsylvania Attorney General’s Office,state_other,PA,2
21313,Pennsylvania Capitol Police Department,state_other,PA,1
1922,Pennsylvania Fish and Boat Commission,state_other,PA,1
1026,Pennsylvania State Constables,state_police,PA,1
19,Pennsylvania State Police,state_police,PA,63
3517,Penobscot County Sheriff's Office,sheriff,ME,1
1595,Pensacola Police Department,local_police,FL,3
3256,Pentagon Force Protection Agency,federal,VA,1
2301,Peoria Police Department,local_police,AZ,7
1889,Peoria Police Department,local_police,IL,5
1231,Perry County Sheriff's Department,sheriff,AR,1
2703,Perry County Sheriff's Office,sheriff,KY,2
21459,Perrysburg Township Police Department,local_police,OH,1
2842,Pershing County Sheriff's Office,sheriff,NV,1
2112,Person County Sheriff's Office,sheriff,NC,3
1764,Petal Police Department,local_police,MS,1
2619,Pettis County Sheriff's Department,sheriff,MO,2
3200,Pflugerville Police Department,local_police,TX,2
1575,Pharr Police Department,local_police,TX,1
1734,Phenix City Police Department,local_police,AL,1
920,Philadelphia Housing Authority,local_other,PA,1
671,Philadelphia Police Department,local_police,PA,39
1384,Phillips County Sheriff's Department,sheriff,MT,2
80,Phoenix Police Department,local_police,AZ,125
1402,Pickaway County Sheriff's Office,sheriff,OH,2
2563,Pickens County Sheriff's Office,sheriff,AL,1
877,Pickens County Sheriff's Office,sheriff,GA,4
2639,Pickens County Sheriff's Office,sheriff,SC,2
1168,Piedmont Police Department,local_police,AL,1
1116,Pierce County Sheriff's Department,sheriff,WA,28
2454,Pigeon Forge Police Department,local_police,TN,1
372,Pike County Police Department,local_police,MS,1
2139,Pike County Sheriff's Department,sheriff,GA,1
21604,Pike County Sheriff's Office,sheriff,AR,1
2797,Pike County Sheriff's Office,sheriff,IN,1
16,Pike County Sheriff's Office,sheriff,OH,3
964,Pima County Sheriff's Department,sheriff,AZ,16
348,Pinal County Sheriff's Department,sheriff,AZ,6
1855,Pine Bluff Police Department,local_police,AR,2
2913,Pine County Sheriff's Office,sheriff,MN,1
1255,Pinellas County Sheriff's Office,sheriff,FL,12
1335,Pinellas Park Police Department,local_police,FL,3
1521,Pinetop-Lakeside Police Department,local_police,AZ,1
3136,Pine to Prarie Drug Task Force,other,US,1
21676,Pineville Police Department,local_police,KY,1
21677,Pineville Police Department,local_police,LA,1
21679,Pineville Police Department,local_police,NC,1
3161,Pitt County Sheriff's Office,sheriff,NC,1
2598,Pittsburg County Sheriff's Department,sheriff,OK,1
606,Pittsburgh Police Department,local_police,PA,12
2027,Pittsburg Police Department,local_police,CA,3
2642,Pittsburg Police Department,local_police,KS,1
1864,Pittsfield Police Department,local_police,MA,2
3146,Pittsfield Police Department,local_police,NH,1
709,Pittston Police Department,local_police,PA,1
675,Placa County Sheriff's Department,sheriff,CA,1
3328,Placentia Police Department,local_police,CA,1
2307,Placer County Sheriff's Department,sheriff,CA,4
3363,Plainsboro Township Police Department,local_police,NJ,1
2714,Plainview Police Department,local_police,TX,1
3157,Plainville Police Department,local_police,KS,1
21760,Plano Police Department,local_police,IL,1
1771,Plano Police Department,local_police,TX,5
644,Plantation Police Department,local_police,FL,4
1799,Plant City Police Department,local_police,FL,3
21764,Plaquemines Parish Sheriff's Office,sheriff,LA,1
21784,Pleasant Grove Police Department,local_police,UT,1
21786,Pleasant Hill Police Department,local_police,IA,1
624,Pleasanton Police Department,local_police,CA,3
1475,Pleasantville Police Department,local_police,NJ,1
1259,Plymouth County Sheriff's Department,local_police,MA,1
672,Plymouth Police Department,local_police,MN,1
3189,Plymouth Township Police Department,local_police,PA,1
2000,Pocatello Police Department,local_police,ID,2
2760,Pocono Mountain Regional Police,local_police,PA,1
21855,Poinsett County Sheriff's Office,sheriff,AR,1
3296,Pointe Coupee Parish Sheriff's Office,sheriff,LA,1
805,Polk County Sheriff's Department,sheriff,FL,28
3463,Polk County Sheriff's Office,sheriff,AR,1
2243,Polk County Sheriff's Office,sheriff,IA,1
21901,Polk County Sheriff's Office,sheriff,MN,2
21902,Polk County Sheriff's Office,sheriff,MO,1
1357,Polk County Sheriff's Office,sheriff,OR,3
21905,Polk County Sheriff's Office,sheriff,TN,1
21906,Polk County Sheriff's Office,sheriff,TX,1
1598,Pomona Police Department,local_police,CA,6
1579,Ponca City Police Department,local_police,OK,2
782,Pond Creek Police Department,local_police,OK,1
822,Ponder Police Department,local_police,TX,1
1260,Pontotoc County Sheriff's Office,sheriff,OK,2
1547,Pope County Sheriff's Department,sheriff,AR,3
21945,Pope County Sheriff's Office,sheriff,MN,1
3271,Poplar Bluff Police Department,local_police,MO,4
3178,Portage County Sheriff's Office,sheriff,OH,2
1724,Portage Police Department,local_police,IN,1
21953,Port Angeles Police Department,local_police,WA,1
1300,Port Arthur Police Department,local_police,TX,2
2384,Porter County Sheriff's Office,sheriff,IN,3
1000,Porterville Police Department,local_police,CA,2
3544,Port Fourchon Harbor Police Department,local_other,LA,1
2762,Port Jervis City Police Department,local_police,NY,1
22031,Portland Police Bureau Identification,local_police,OR,1
2965,Portland Police Department,local_police,ME,2
618,Portland Police Department,local_police,OR,28
2227,Portland State University Police Department,local_other,OR,1
3507,Port Neches Police Department,local_police,TX,2
1936,Port Orange Police Department,local_police,FL,2
286,Portsmouth Police Department,local_police,VA,5
1531,Port St. Lucie Police Department,local_police,FL,3
581,Port Wentworth Police Department,local_police,GA,1
22054,Post Falls Police Department,local_police,ID,1
2496,Poteau Police Department,local_police,OK,2
777,Potsdam Police Department,local_police,NY,1
2078,Pottawatomie County Sheriff's Office,sheriff,KS,1
96,Pottawatomie County Sheriff's Office,sheriff,OK,3
2097,Pottstown Police Department,local_police,PA,2
2523,Poulsbo Police Department,local_police,WA,1
3289,Powder Springs Police Department,local_police,GA,1
690,Powhatan County Sheriff's Department,sheriff,VA,1
2172,Prague Police Department,local_police,OK,1
2340,Pratt Police Department,local_police,KS,1
1725,Prescott Police Department,local_police,AZ,6
1257,Presque Isle Police Department,local_police,ME,3
2636,Preston City Police Department,local_police,ID,1
22164,Price Police Department,local_police,UT,1
3393,Priceville Police Department,local_police,AL,1
1958,Prichard Police Department,local_police,AL,1
477,Prince George's County Sheriff's Office,sheriff,MD,3
471,Prince George's Police Department,local_police,MD,11
2120,Princeton Police Department,local_police,NJ,1
3419,Princeton Police Department,local_police,WV,1
2981,Prince William County Police Department,local_police,VA,5
1881,Prince William County Sheriff's Department,sheriff,VA,1
2002,Progreso Police Department,local_police,TX,1
22202,Prospect Police Department,local_police,CT,1
22215,Providence Police Department,state_police,RI,2
53,Provo Police Department,local_police,UT,1
1845,Pueblo County Sheriff's Office,sheriff,CO,7
151,Pueblo Police Department,local_police,CO,24
1467,Pulaski County Sheriff's Department,sheriff,AR,1
1701,Pulaski County Sheriff's Department,sheriff,IN,1
461,Pulaski Police Department,local_police,VA,2
3113,Pushmataha County Sheriff's Department,sheriff,OK,1
